importId;code;parent_code;name;accountType.importId;isRegulatoryAccount;commonPosition;reconcileOk;compatibleAccounts;useForPartnerBalance;isTaxAuthorizedOnMoveLine;isTaxRequiredOnMoveLine;defaultTaxSet;vatSystemSelect;isRetrievedOnPaymentSession;serviceType.code;manageCutOffPeriod;hasAutomaticApplicationAccountingDate;analyticDistributionAuthorized;analyticDistributionRequiredOnInvoiceLines;analyticDistributionRequiredOnMoveLines;analyticDistributionTemplate.importId;statusSelect;
;A1145;4220000;422;Comité social et économique;AT005;;2;true;;;;;;;;;;;;;;;1
;A1146;4240000;424;Participation des salariés aux résultats;AT005;;2;true;;;;;;;;;;;;;;;1
;A1147;4246000;424;Réserve spéciale;AT005;;2;true;;;;;;;;;;;;;;;1
;A1148;4248000;424;Comptes courants;AT005;;2;true;;;;;;;;;;;;;;;1
;A1149;4250000;425;Personnel - Avances, acomptes et autres comptes débiteurs;AT005;;2;true;;;;;;;;;;;;;;;1
;A1150;4260000;426;Personnel - Dépôts;AT005;;2;true;;;;;;;;;;;;;;;1
;A1151;4270000;427;Personnel - Opposition;AT005;;2;true;;;;;;;;;;;;;;;1
;A1152;4280000;428;Personnel - Charges à payer;AT005;;2;true;;;;;;;;;;;;;;;1
;A1153;4282000;428;Dettes provisionnées pour congés péayés;AT009;;1;true;;;;;;;;;;;;;;;1
;A1154;4284000;428;Dettes provisionnées pour participation des salariés aux résultats;AT009;;1;true;;;;;;;;;;;;;;;1
;A1155;4286000;428;Autres charges à payer;AT009;;1;true;;;;;;;;;;;;;;;1
;A1157;4310000;431;Sécurité sociale;AT009;;1;true;;;;;;;;;;;;;;;1
;A1164;4362000;438;Assurance maladie des professions libérales;AT010;;1;true;;;;;;;;;;;;;;;1
;A1165;4363000;438;Caisse de retraite des commissaires de justice - CAVOM;AT010;;1;true;;;;;;;;;;;;;;;1
;A1166;4368000;438;Autres organismes sociaux et de retraite des commissaires de justice;AT010;;1;true;;;;;;;;;;;;;;;1
;A1167;4370000;437;Autres organismes sociaux;AT010;;1;true;;;;;;;;;;;;;;;1
;A1173;4380000;438;Organismes sociaux - Charges à payer;AT010;;1;true;;;;;;;;;;;;;;;1
;A1174;4382000;438;Charges sociales sur congés payés;AT009;;1;true;;;;;;;;;;;;;;;1
;A1175;4386000;438;Autres charges à payer;AT009;;1;true;;;;;;;;;;;;;;;1
;A1177;4390000;439;Organismes sociaux - Produits à recevoir;AT009;;1;true;;;;;;;;;;;;;;;1
;A1178;4410000;441;Etat - Subventions et aides à recevoir;AT009;;1;true;;;;;;;;;;;;;;;1
;A1179;4420000;442;Contributions, impôts et taxes recouvrés pour le compte de l'Etat;AT009;;1;true;;;;;;;;;;;;;;;1
;A1180;4421000;442;Prélèvements à la source (Impôt sur le revenu);AT009;;2;true;;;;;;;;;;;;;;;1
;A1181;4422000;442;Prélèvements forfaitaires non libératoires;AT009;;2;true;;;;;;;;;;;;;;;1
;A1182;4423000;442;Retenues et prélèvements sur les distributions;AT009;;2;true;;;;;;;;;;;;;;;1
;A1183;4440000;444;Etat - Impôts sur les bénéfices;AT009;;1;true;;;;;;;;;;;;;;;1
;A1184;4450000;445;Etat - Taxes sur le chiffre d'affaires;AT009;;1;true;;;;;;;;;;;;;;;1
;A1185;4452000;445;TVA due intracommunautaire;AT011;;1;true;;;;;;;;;;;;;;;1
;A1186;4455000;445;Taxes sur le chiffre d'affaires à encaisser;AT009;;1;true;;;;;;;;;;;;;;;1
;A1187;4455100;4455;Tva à décaisser;AT010;;2;true;;;;;;;;;;;;;;;1
;A1187;4455800;4455;Taxes assimilés à la TVA;AT010;;2;true;;;;;;;;;;;;;;;1
;A1188;4456000;445;Taxes sur le chiffre d'affaires déductibles;AT011;;2;true;;;;;;1;;;;;;;;;1
;A1189;4456200;4456;TVA sur immobilisations;AT011;;2;true;;;;;;1;;;;;;;;;1
;A1189;4456300;4456;Tva transférée par d'autres entités;AT011;;2;true;;;;;;1;;;;;;;;;1
;A1190;4456600;4456;Tva sur autres biens et services;AT011;;2;true;;;;;;1;;;;;;;;;1
;A1191;4456660;4456;TVA déductible sur autres biens et services payés - encaissement;AT011;;2;true;;;;;;1;;;;;;;;;1
;A1198;4456620;4456;TVA déductible - Adjugé 5,5%;AT011;;2;true;;;;;;1;;;;;;;;;1
;A1199;4456630;4456;TVA déductible - Adjugé 10%;AT011;;2;true;;;;;;1;;;;;;;;;1
;A1200;4456640;4456;TVA déductible - Adjugé 20%;AT011;;2;true;;;;;;1;;;;;;;;;1
;A1201;4456662;4456;TVA Déductible Intracom;AT011;;1;true;;;;;;1;;;;;;;;;1
;A1202;4456700;4456;Crédit de TVA;AT011;;1;true;;;;;;1;;;;;;;;;1
;A1202;4456800;4456;Taxes assimilées à la TVA;AT011;;1;true;;;;;;1;;;;;;;;;1
;A1203;4457000;445;Taxes sur le chiffre d'affaires collectées;AT011;;1;true;;;;;;1;;;;;;;;;1
;A1212;4457100;4457;Tva Collectée;AT011;;1;true;;;;;;1;;;;;;;;;1
;A1212;4457110;4457;Tva Collectée facturée - toutes prestations et honoraires (hors ventes judiciaires);AT011;;1;true;;;;;;1;;;;;;;;;1
;A1213;4457111;4457;TVA collectée honoraires - ventes judiciaires 5,5%;AT011;;1;true;;;;;;1;;;;;;;;;1
;A1214;4457112;4457;TVA collectée honoraires - ventes judiciaires 10%;AT011;;1;true;;;;;;1;;;;;;;;;1
;A1215;4457113;4457;TVA collectée honoraires - ventes judiciaires 20%;AT011;;1;true;;;;;;1;;;;;;;;;1
;A1216;4457114;4457;TVA collectée - Adjugé ventes judiciaires 5,5%;AT011;;1;true;;;;;;1;;;;;;;;;1
;A1217;4457115;4457;TVA collectée - Adjugé ventes judiciaires 10%;AT011;;1;true;;;;;;1;;;;;;;;;1
;A1218;4457116;4457;TVA collectée - Adjugé ventes judiciaires 20%;AT011;;1;true;;;;;;1;;;;;;;;;1
;A1225;4457180;4457;Tva Collectée facturée sur autres produits HT;AT011;;1;true;;;;;;1;;;;;;;;;1
;A1228;4458000;445;Taxes sur le chiffre d'affaires à régulariser ou en attente;AT011;;1;true;;;;;;1;;;;;;;;;1
;A1228;4458100;445;Acomptes - Régimes simplifié d'imposition;AT011;;1;true;;;;;;1;;;;;;;;;1
;A1229;4458300;445;Remboursement de taxes sur le chiffre d'affaires demandé;AT011;;1;true;;;;;;1;;;;;;;;;1
;A1229;4458400;445;TVA récupérée d'avance;AT011;;1;true;;;;;;1;;;;;;;;;1
;A1230;4458600;4458;Taxes sur le chiffre d'affaires sur factures non parvenues;AT011;;2;true;;;;;;1;;;;;;;;;1
;A1231;4458700;4458;Taxes sur le chiffre d'affaires sur factures à établir;AT011;;1;true;;;;;;1;;;;;;;;;1
;A1232;4460000;446;Obligations cautionnées;AT005;;1;true;;;;;;;;;;;;;;;1
;A1233;4470000;447;Autres impots, taxes et versements assimilés;AT005;;1;true;;;;;;;;;;;;;;;1
;A1234;4480000;448;Etat - Charges à payer et produits à recevoir;AT005;;1;true;;;;;;;;;;;;;;;1
;A1235;4481000;448;Etat - Charges à payer;AT009;;1;true;;;;;;;;;;;;;;;1
;A1236;4482000;448;Etat - Produits à recevoir;AT009;;2;true;;;;;;;;;;;;;;;1
;A1239;4490000;449;Quotas d'émission à acquérir;AT009;;2;true;;;;;;;;;;;;;;;1
;A1240;4510000;451;Groupe;AT009;;2;true;;;;;;;;;;;;;;;1
;A1241;4550000;455;Associés - comptes courants;AT010;;2;true;;;;;;;;;;;;;;;1
;A1242;4551000;455;Principal;AT009;;1;true;;;;;;;;;;;;;;;1
;A1244;4552000;455;Charges sociales des commissaires de justice associés;AT010;;1;true;;;;;;;;;;;;;;;1
;A1245;4555000;455;CSG déductible des commissaires de justice associés;AT010;;1;true;;;;;;;;;;;;;;;1
;A1246;4556000;455;Frais divers des commissaires de justice associés;AT010;;1;true;;;;;;;;;;;;;;;1
;A1247;4558000;455;Intérets courus;AT009;;2;true;;;;;;;;;;;;;;;1
;A1248;4560000;456;Associés - Opérations sur le capital;AT009;;2;;;;;;;;;;;;;;;;1
;A1249;4561000;456;Associés - Comptes d'apport en société;AT009;;1;true;;;;;;;;;;;;;;;1
;A1250;4562000;456;Apporteurs - Capital appelé, non versé;AT009;;1;true;;;;;;;;;;;;;;;1
;A1251;4563000;456;Associés - Versements reçus sur augmentation de capital;AT009;;1;true;;;;;;;;;;;;;;;1
;A1252;4564000;456;Associés - Versements anticipés;AT009;;1;true;;;;;;;;;;;;;;;1
;A1253;4566000;456;Actionnaires défaillants;AT009;;1;true;;;;;;;;;;;;;;;1
;A1254;4567000;456;Associés - Capital à rembourser;AT009;;1;true;;;;;;;;;;;;;;;1
;A1255;4570000;457;Associés - Dividences à payer;AT009;;1;true;;;;;;;;;;;;;;;1
;A1256;4580000;458;Associés - Opérations faites en commun et en GIE;AT009;;1;true;;;;;;;;;;;;;;;1
;A1257;4581000;458;Opérations courantes;AT009;;2;true;;;;;;;;;;;;;;;1
;A1258;4588000;458;intérêts courus;AT009;;1;true;;;;;;;;;;;;;;;1
;A1259;4620000;462;Créances sur cessions d'immobilisations;AT009;;1;true;;;;;;;;;;;;;;;1
;A1260;4640000;464;Dettes sur acquisitions de valeurs mobilières de placement;AT009;;1;true;;;;;;;;;;;;;;;1
;A1261;4650000;465;Créances sur cessions de valeurs mobilières de placement;AT009;;1;true;;;;;;;;;;;;;;;1
;A1262;4670000;467;Divers comptes débiteurs et produits à recevoir;AT009;;1;true;;;;;;;;;;;;;;;1
;A1283;4670300;467;Débours (activité de ventes judiciaires);AT016;;2;true;;;;;;;;;;;;;;;1
;A1291;4671000;467;Ventes judiciaires - Compte créditeur de regroupement des comptes auxiliaires;AT010;;1;true;;;;;;;;;;;;;;;1
;A1294;4672000;467;Ventes judiciaires - Compte débiteur de regroupement des comptes auxiliaires;AT005;;2;true;;;;;;;;;;;;;;;1
;A1305;4680000;468;Divers comptes créditeurs et charges à payer;AT016;;2;true;;;;;;1;;;;;;;;;1
;A1306;4681000;468;Commissaires de justice - Divers comptes créditeurs et charges à payer;AT016;;2;true;;;;;;1;;;;;;;;;1
;A1307;4682000;468;Ventes judiciaires - Compte adjudication;AT016;;2;true;;;true;;|A55|;1;;;;;;;;;1
;A1308;4682010;468;Ventes judiciaires - Adjudications assujetties 5,5%;AT016;;2;true;;;true;;|A10|;1;;;;;;;;;1
;A1309;4682020;468;Ventes judiciaires - Adjudications assujetties 10%;AT016;;2;true;;;true;;|A20|;1;;;;;;;;;1
;A1310;4682030;468;Ventes judiciaires - Adjudications assujetties 20%;AT016;;2;true;;;;;;1;;;;;;;;;1
;A1311;4682040;468;Ventes judiciaires - Adjudications non assujetties TVA sur marge 5,5%;AT016;;2;true;;;;;;1;;;;;;;;;1
;A1312;4682050;468;Ventes judiciaires - Adjudications non assujetties TVA sur marge 10%;AT016;;2;true;;;;;;1;;;;;;;;;1
;A1313;4682060;468;Ventes judiciaires - Adjudications non assujetties TVA sur marge 20%;AT016;;2;true;;;;;;1;;;;;;;;;1
;A1314;4682070;468;Ventes judiciaires - Adjudications non assujetties Livraison CEE exo TVA;AT016;;2;true;;;;;;1;;;;;;;;;1
;A1315;4682080;468;Ventes judiciaires - Adjudications non assujetties Export eco TVA;AT016;;2;true;;;;;;1;;;;;;;;;1
;A1316;4682090;468;Ventes judiciaires - Adjudications non assujetties Franchise exo TVA;AT016;;2;true;;;;;;1;;;;;;;;;1
;A1317;4682100;468;Ventes judiciaires - Adjudications assujetties Livraison CEE exo TVA;AT016;;2;true;;;;;;1;;;;;;;;;1
;A1318;4682110;468;Ventes judiciaires - Adjudications assujetties Export eco TVA;AT016;;2;true;;;;;;1;;;;;;;;;1
;A1319;4682120;468;Ventes judiciaires - Adjudications assujetties Franchise exo TVA;AT016;;2;true;;;;;;1;;;;;;;;;1
;A1321;4710000;471;Comptes d'attente;AT005;;2;true;;;;;;;;;;;;;;;1
;A1322;4720000;472;Comptes d'attente;AT005;;2;true;;;;;;;;;;;;;;;1
;A1323;4730000;473;Comptes d'attente;AT005;;2;true;;;;;;;;;;;;;;;1
;A1324;4740000;474;Différences d'évaluation - Actif;AT005;;2;true;;;;;;;;;;;;;;;1
;A1325;4741000;474;Différences d'évaluation sur les instruments financiers à terme - Actif;AT009;;2;;;;;;;;;;;;;;;;1
;A1326;4742000;474;Différences d'évaluation sur jetons détenus - Actif;AT009;;2;;;;;;;;;;;;;;;;1
;A1327;4746000;474;Différences d'évaluation de jetons sur des passifs - Actif;AT009;;2;;;;;;;;;;;;;;;;1
;A1328;4750000;475;Différences d'évaluation - Passif;AT009;;1;;;;;;;;;;;;;;;;1
;A1329;4751000;475;Différences d'évaluation sur instruments financiers à terme - Passif;AT009;;1;;;;;;;;;;;;;;;;1
;A1330;4752000;475;Différences d'évaluation sur jetons détenus - Passif;AT009;;1;;;;;;;;;;;;;;;;1
;A1331;4756000;475;Différences d'évaluation de jetons sur des passifs - Passif;AT009;;1;;;;;;;;;;;;;;;;1
;A1332;4760000;476;Différences de conversion - Actif;AT005;;2;;;;;;;;;;;;;;;;1
;A1333;4761000;476;Diminution des créances;AT009;;2;;;;;;;;;;;;;;;;1
;A1334;4762000;476;Augmentation des dettes;AT009;;1;;;;;;;;;;;;;;;;1
;A1335;4768000;476;Différences compensées par couverture de change;AT009;;1;;;;;;;;;;;;;;;;1
;A1336;4770000;477;Différences de conversion - Passif;AT009;;1;;;;;;;;;;;;;;;;1
;A1337;4771000;477;Augmentation des créances;AT009;;1;;;;;;;;;;;;;;;;1
;A1338;4772000;477;Diminution des dettes;AT005;;2;;;;;;;;;;;;;;;;1
;A1339;4778000;477;Différences compensées par couverture de change;AT009;;2;;;;;;;;;;;;;;;;1
;A1340;4780000;478;Autres comptes transitoires;AT005;;1;;;;;;;;;;;;;;;;1
;A1341;4781000;478;Mali de fusion sur actif circulant;AT009;;1;;;;;;;;;;;;;;;;1
;A1343;4810000;481;Frais d'émission des emprunts;AT009;;2;;;;;;;;;;;;;;;;1
;A1344;4860000;486;Charges constatées d'avance;AT008;;2;true;;;;;;;;;;;;;;;1
;A1345;4870000;487;Produits constatés d'avance;AT005;;1;true;;;;;;;;;;;;;;;1
;A1346;4871000;487;Produits constatés d'avance sur jetons émis;AT009;;2;;;;;;;;;;;;;;;;1
